#fy	FY2018-19
#pages	28
#creator	Nitro Pro 8
#producer	
#source	fy2018-19.pdf
#page	7
#page	10
#page	11
7	125.43	477.07	5.88	u
7	131.31	477.07	4.00	r
7	135.25	477.07	5.00	e
7	144.36	477.07	2.75	i
7	147.10	477.07	4.38	s
7	155.50	477.07	4.87	a
7	160.41	477.07	2.75	l
7	163.16	477.07	4.38	s
7	167.49	477.07	6.12	o
7	177.68	477.07	5.38	g
7	183.06	477.07	2.75	i
7	185.80	477.07	5.63	v
7	191.47	477.07	5.00	e
7	196.47	477.07	6.12	n
7	206.70	477.07	8.00	w
7	214.72	477.07	6.12	h
7	220.84	477.07	2.75	i
7	223.59	477.07	5.00	c
7	228.63	477.07	6.12	h
7	108.02	463.51	6.00	d
7	114.02	463.51	5.00	e
7	119.02	463.51	6.12	p
7	125.14	463.51	2.75	i
7	127.93	463.51	5.00	c
7	132.93	463.51	3.50	t
7	136.44	463.51	4.38	s
7	157.92	463.51	3.50	t
7	161.42	463.51	6.12	h
